order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount_parsed,cleaned_discount,recorded_sales,cost,calculated_sales,calculated_profit,profit_margin,shipping_delay_days,order_month,order_year,payment_status,order_status,is_region_filled,is_shipmode_filled,is_discount_filled,is_shipping_invalid,is_discount_invalid,is_duplicate_conflict,is_completed_sale,data_quality_flag
ORD-2024-10328,7/24/2024,7/27/2024,CUST-6163,Isha Nair,Consumer,West,Rajasthan,Udaipur,Technology,Accessories,Classic Accessories 489,Second Class,3,1834.55,0.2,0.2,4402.92,2993.94,4402.92,1408.98,0.320010357,3,July,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10329,5/29/2025,6/4/2025,CUST-7239,Diya Patel,Consumer,West,Maharashtra,Mumbai,Office Supplies,Storage,Smart Storage 439,First Class,6,3100.68,0,0,18604.08,15834.3,18604.08,2769.78,0.148880246,6,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10330,5/12/2025,5/18/2025,CUST-9718,Neha Gupta,Small Business,West,Maharashtra,Mumbai,Office Supplies,Storage,Prime Storage 232,Standard Class,4,4053.03,0.05,0.05,15401.51,8650.42,15401.514,6751.094,0.438339633,6,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10331,5/16/2024,5/24/2024,CUST-1116,Arjun Bose,Home Office,North,Punjab,Ludhiana,Technology,Accessories,Prime Accessories 335,Same Day,1,783.09,0,0,783.09,503.89,783.09,279.2,0.356536286,8,May,2024,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10332,12/4/2024,12/6/2024,CUST-9346,Sneha Kapoor,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Binders,Smart Binders 939,Second Class,4,2685.66,0,0,10742.64,6477.37,10742.64,4265.27,0.397041137,2,December,2024,Paid,Returned,No,No,No,No,No,Yes,No,Invalid
ORD-2025-10333,5/27/2025,5/28/2025,CUST-5332,Aarav Sharma,Consumer,South,Andhra Pradesh,Vijayawada,Technology,Machines,Basic Machines 601,Second Class,2,3911.96,0,0,7823.92,6034.63,7823.92,1789.29,0.228694823,1,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10334,6/22/2025,6/27/2025,CUST-8081,Rohan Mehta,Home Office,Unknown,Delhi,New Delhi,Technology,Phones,Pro Phones 968,First Class,2,1468.05,0,0,2936.1,1923.1,2936.1,1013,0.345015497,5,June,2025,Paid,Completed,Yes,No,No,No,No,No,Yes,Warning
ORD-2024-10335,9/12/2024,9/17/2024,CUST-3062,Ananya Rao,Consumer,East,Jharkhand,Ranchi,Office Supplies,Storage,Pro Storage 563,First Class,9,1921.47,0.25,0.25,12969.92,9398.46,12969.9225,3571.4625,0.275364984,5,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10336,6/16/2025,6/18/2025,CUST-3621,Rahul Verma,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Paper,Prime Paper 559,First Class,3,4289.37,0.1,0.1,11581.3,6829.43,11581.299,4751.869,0.410305355,2,June,2025,Paid,Completed,No,No,No,No,No,Yes,Yes,Invalid
ORD-2024-10337,3/17/2024,3/21/2024,CUST-2103,Aarav Sharma,Consumer,North,Rajasthan,Jaipur,Technology,Copiers,Pro Copiers 999,First Class,8,1992.57,0,0,15940.56,12347.15,15940.56,3593.41,0.225425581,4,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10338,8/12/2024,8/18/2024,CUST-4599,Ananya Rao,Consumer,East,Assam,Guwahati,Office Supplies,Labels,Classic Labels 206,Same Day,6,1181.74,0,0,7090.44,5672.27,7090.44,1418.17,0.200011565,6,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10339,12/8/2024,12/8/2024,CUST-3066,Arjun Bose,Small Business,South,Andhra Pradesh,Vijayawada,Technology,Accessories,Eco Accessories 315,First Class,8,4402.36,0.25,0.25,26414.16,21822.53,26414.16,4591.63,0.173832142,0,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10340,2/20/2025,2/22/2025,CUST-2752,Neha Gupta,Corporate,East,Jharkhand,Ranchi,Furniture,Bookcases,Elite Bookcases 988,Standard Class,8,3265.76,0.2,0.2,20900.86,12513.14,20900.864,8387.724,0.401309917,2,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10341,1/21/2024,1/29/2024,CUST-6291,Neha Gupta,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,Smart Binders 414,Standard Class,5,4058.08,0.1,0.1,18261.36,11399.94,18261.36,6861.42,0.375734337,8,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10342,9/8/2025,9/9/2025,CUST-9969,Rohan Mehta,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Eco Chairs 552,Second Class,2,3960.33,0.05,0.05,7524.63,6229.6,7524.627,1295.027,0.172105142,1,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10343,7/24/2025,8/1/2025,CUST-3335,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Office Supplies,Binders,Smart Binders 574,First Class,8,1528.92,0,0,12231.36,8766.9,12231.36,3464.46,0.283244055,8,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10344,10/3/2025,10/8/2025,CUST-7358,Aarav Sharma,Corporate,West,Madhya Pradesh,Indore,Technology,Machines,Pro Machines 444,Same Day,9,3837,0.1,0.1,31079.7,17758.25,31079.7,13321.45,0.42862222,5,October,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10345,3/11/2024,3/11/2024,CUST-8025,Priya Menon,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,Elite Bookcases 184,Same Day,9,3456.38,0,0,31107.42,20146.66,31107.42,10960.76,0.352351947,0,March,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10346,9/14/2024,9/22/2024,CUST-4634,Karan Malhotra,Consumer,West,Madhya Pradesh,Indore,Furniture,Furnishings,Elite Furnishings 138,Second Class,2,2765.3,0,0,5530.6,4453.11,5530.6,1077.49,0.194823346,8,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10347,7/22/2025,7/28/2025,CUST-3400,Rahul Verma,Corporate,South,Kerala,Kochi,Furniture,Chairs,Eco Chairs 369,Second Class,6,1607.46,0.2,0.2,7715.81,4258.42,7715.808,3457.388,0.448091503,6,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10348,12/1/2024,12/8/2024,CUST-1172,Aarav Sharma,Small Business,West,Goa,Panaji,Furniture,Chairs,Max Chairs 487,Second Class,5,2981.49,0.2,0.2,11925.96,10103.51,11925.96,1822.45,0.152813694,7,December,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10349,6/2/2024,6/7/2024,CUST-9517,Aarav Sharma,Corporate,South,Karnataka,Bengaluru,Technology,Phones,Classic Phones 989,Same Day,9,2860.26,0.25,0.25,19306.76,14442.38,19306.755,4864.375,0.251951972,5,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10350,9/27/2025,9/29/2025,CUST-6697,Kabir Singh,Home Office,East,Jharkhand,Ranchi,Furniture,Furnishings,Max Furnishings 628,Second Class,9,2867.55,0.25,0.25,19355.96,15012.45,19355.9625,4343.5125,0.224401783,2,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10351,1/7/2024,1/14/2024,CUST-7644,Sneha Kapoor,Small Business,East,Jharkhand,Ranchi,Furniture,Furnishings,Elite Furnishings 279,Second Class,4,3309.54,0.1,0.1,11914.34,9771.24,11914.344,2143.104,0.179875955,7,January,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10352,5/23/2025,5/27/2025,CUST-9963,Vikram Iyer,Small Business,South,Telangana,Hyderabad,Office Supplies,Storage,Pro Storage 847,First Class,6,719.44,0.25,0.25,3237.48,2118.34,3237.48,1119.14,0.345682444,4,May,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10353,8/15/2025,8/17/2025,CUST-6382,Diya Patel,Small Business,East,Assam,Guwahati,Technology,Copiers,Elite Copiers 706,First Class,5,2862.6,0.25,0.25,10734.75,6475.73,10734.75,4259.02,0.396750739,2,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10354,2/21/2025,2/27/2025,CUST-3253,Ananya Rao,Consumer,North,Rajasthan,Jaipur,Office Supplies,Art,Prime Art 978,Same Day,9,1431.67,0.2,0.2,10308.02,5822.31,10308.024,4485.714,0.435167206,6,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10355,12/27/2024,12/31/2024,CUST-1058,Kabir Singh,Corporate,North,Punjab,Ludhiana,Furniture,Furnishings,Classic Furnishings 498,Standard Class,6,3346.78,-0.06,0,20080.68,12908.84,20080.68,7171.84,0.357151252,4,December,2024,Pending,Cancelled,No,No,No,No,Yes,No,No,Invalid
ORD-2024-10356,5/12/2024,5/9/2024,CUST-6414,Priya Menon,Corporate,West,Rajasthan,Udaipur,Furniture,Tables,Max Tables 829,Standard Class,5,3203.48,0,0,16017.4,9557.8,16017.4,6459.6,0.403286426,-3,May,2024,Pending,Cancelled,No,No,No,Yes,No,No,No,Invalid
ORD-2025-10357,6/27/2025,6/29/2025,CUST-9268,Rohan Mehta,Home Office,South,Telangana,Hyderabad,Furniture,Chairs,Eco Chairs 346,First Class,5,621.7,0.2,0.2,2486.8,2131.73,2486.8,355.07,0.142781888,2,June,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10358,1/21/2025,1/29/2025,CUST-1363,Mira Das,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Machines,Max Machines 770,Second Class,8,546.13,0,0,4369.04,3716.88,4369.04,652.16,0.149268489,8,January,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10359,8/9/2025,8/7/2025,CUST-2477,Vikram Iyer,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Smart Bookcases 134,Second Class,5,1253.92,0.05,0.05,5956.12,4379.18,5956.12,1576.94,0.264759609,-2,August,2025,Pending,Returned,No,No,No,Yes,No,No,No,Invalid
ORD-2024-10360,8/21/2024,8/22/2024,CUST-9571,Isha Nair,Consumer,South,Tamil Nadu,Chennai,Technology,Phones,Classic Phones 586,Same Day,9,616.96,0.1,0.1,4997.38,2971.39,4997.376,2025.986,0.405409959,1,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10361,6/17/2024,6/20/2024,CUST-3690,Sneha Kapoor,Small Business,West,Gujarat,Ahmedabad,Furniture,Furnishings,Elite Furnishings 634,Standard Class,7,3155.25,0.2,0.2,17669.4,13718.77,17669.4,3950.63,0.223585973,3,June,2024,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10362,4/1/2025,4/2/2025,CUST-2909,Rohan Mehta,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Basic Chairs 113,Second Class,9,4165.58,0.05,0.05,35615.71,20389.71,35615.709,15225.999,0.427507957,1,April,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10363,8/23/2024,8/25/2024,CUST-6755,Vikram Iyer,Consumer,West,Goa,Panaji,Technology,Machines,Elite Machines 216,Same Day,4,491.16,0.05,0.05,1866.41,1576.49,1866.408,289.918,0.155334739,2,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10364,7/7/2025,7/12/2025,CUST-1832,Diya Patel,Corporate,East,West Bengal,Kolkata,Furniture,Tables,Smart Tables 943,Second Class,5,1831.37,0.25,0.25,6867.64,5205.36,6867.6375,1662.2775,0.242045026,5,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10365,3/21/2025,3/24/2025,CUST-4452,Aarav Sharma,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Chairs,Prime Chairs 101,Second Class,5,1239.15,0,0,6195.75,3967.02,6195.75,2228.73,0.359719162,3,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10366,6/15/2024,6/21/2024,CUST-2203,Aditi Sen,Corporate,West,Goa,Panaji,Technology,Accessories,Basic Accessories 774,First Class,8,1706.4,,0,12968.64,10119.61,13651.2,3531.59,0.258701799,6,June,2024,Paid,Completed,No,No,Yes,No,No,No,Yes,Warning
ORD-2025-10367,1/16/2025,1/22/2025,CUST-5397,Sneha Kapoor,Corporate,North,Rajasthan,Jaipur,Furniture,Tables,Max Tables 478,Same Day,2,4418.28,0,0,8836.56,5867.75,8836.56,2968.81,0.335968974,6,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10368,3/15/2024,3/16/2024,CUST-4696,Rohan Mehta,Consumer,North,Delhi,New Delhi,Office Supplies,Art,Eco Art 646,Standard Class,6,3815.09,0.15,0.15,19456.96,14520.06,19456.959,4936.899,0.253734358,1,March,2024,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10369,7/6/2025,7/6/2025,CUST-8246,Aarav Sharma,Home Office,North,Rajasthan,Jaipur,Technology,Accessories,Prime Accessories 962,Same Day,9,243.19,0.05,0.05,2079.27,1512.17,2079.2745,567.1045,0.272741526,0,July,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10370,1/23/2025,1/30/2025,CUST-5672,Priya Menon,Consumer,North,Delhi,New Delhi,Office Supplies,Labels,Eco Labels 646,Standard Class,9,1169.37,0.15,0.15,8945.68,6740.35,8945.6805,2205.3305,0.246524622,7,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10371,8/15/2024,8/21/2024,CUST-8521,Ananya Rao,Small Business,West,Rajasthan,Udaipur,Technology,Copiers,Classic Copiers 505,First Class,7,2333.81,0.2,0.2,13069.34,8768.59,13069.336,4300.746,0.3290715,6,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10372,1/22/2024,1/24/2024,CUST-2204,Diya Patel,Home Office,West,Maharashtra,Mumbai,Office Supplies,Art,Pro Art 906,Standard Class,6,1026.06,,0,4617.27,2981.94,6156.36,3174.42,0.515632614,2,January,2024,Refunded,Cancelled,No,No,Yes,No,No,No,No,Warning
ORD-2025-10373,8/16/2025,8/18/2025,CUST-4399,Kabir Singh,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,Max Chairs 181,Same Day,5,1530.36,0,0,7651.8,5171.78,7651.8,2480.02,0.32410936,2,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10374,4/13/2025,4/13/2025,CUST-8566,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Storage,Prime Storage 951,Second Class,9,1118.68,0,0,10068.12,8595.37,10068.12,1472.75,0.146278551,0,April,2025,Paid,Completed,No,No,No,No,No,Yes,Yes,Invalid
ORD-2025-10375,2/27/2025,2/28/2025,CUST-2358,Aditi Sen,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Labels,Smart Labels 668,Standard Class,6,2393.25,0,0,14359.5,8117.71,14359.5,6241.79,0.434680177,1,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10376,12/31/2024,1/4/2025,CUST-2810,Vikram Iyer,Consumer,North,Delhi,New Delhi,Furniture,Chairs,Pro Chairs 364,Same Day,3,1166.61,0.25,0.25,2624.87,2253.88,2624.8725,370.9925,0.141337341,4,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10377,12/29/2024,12/31/2024,CUST-5166,Isha Nair,Small Business,East,Bihar,Patna,Furniture,Chairs,Basic Chairs 248,First Class,6,1844.78,0.2,0.2,8854.94,7433.95,8854.944,1420.994,0.160474646,2,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10378,5/24/2025,5/30/2025,CUST-4875,Kabir Singh,Small Business,East,Odisha,Bhubaneswar,Office Supplies,Storage,Basic Storage 360,Same Day,1,2564.74,0,0,2564.74,1754.58,2564.74,810.16,0.315883871,6,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10379,5/22/2025,5/22/2025,CUST-3154,Mira Das,Consumer,West,Goa,Panaji,Technology,Accessories,Basic Accessories 988,Standard Class,2,3910.61,0,0,7821.22,4994.46,7821.22,2826.76,0.361421875,0,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10380,9/19/2024,9/23/2024,CUST-6405,Mira Das,Small Business,South,Kerala,Kochi,Office Supplies,Paper,Max Paper 334,Standard Class,7,1136.68,,0,7956.76,4799.54,7956.76,3157.22,0.396797189,4,September,2024,Paid,Completed,No,No,Yes,No,No,No,Yes,Warning
ORD-2024-10381,4/7/2024,4/14/2024,CUST-5779,Vikram Iyer,Consumer,West,Maharashtra,Mumbai,Furniture,Bookcases,Prime Bookcases 952,Same Day,5,2235.85,0.25,0.25,8384.44,4765.96,8384.4375,3618.4775,0.431570693,7,April,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10382,9/19/2025,9/23/2025,CUST-9943,Arjun Bose,Home Office,North,Delhi,New Delhi,Office Supplies,Binders,Prime Binders 523,Standard Class,4,4387.15,0.05,0.05,16671.17,10833.19,16671.17,5837.98,0.35018418,4,September,2025,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10383,3/4/2025,3/8/2025,CUST-7098,Arjun Bose,Small Business,East,Bihar,Patna,Technology,Phones,Pro Phones 538,First Class,3,4361.85,0.2,0.2,10468.44,8399.87,10468.44,2068.57,0.197600598,4,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10384,6/28/2025,7/5/2025,CUST-7438,Vikram Iyer,Corporate,East,West Bengal,Kolkata,Office Supplies,Art,Basic Art 608,First Class,2,2242.75,0,0,4485.5,3131.86,4485.5,1353.64,0.301781295,7,June,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10385,3/15/2024,3/20/2024,CUST-8432,Rohan Mehta,Consumer,East,Jharkhand,Ranchi,Technology,Copiers,Prime Copiers 820,Standard Class,2,1881.4,0.25,0.25,2822.1,1624.57,2822.1,1197.53,0.42434003,5,March,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10386,6/24/2025,6/30/2025,CUST-2834,Arjun Bose,Consumer,North,Haryana,Gurugram,Office Supplies,Labels,Classic Labels 670,Standard Class,6,365.76,0.1,0.1,1975.1,1115.35,1975.104,859.754,0.435295559,6,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10387,2/12/2025,2/14/2025,CUST-4222,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Prime Furnishings 597,Second Class,8,2786.66,0.1,0.1,20063.95,14363.38,20063.952,5700.572,0.284120098,2,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10388,8/10/2025,8/13/2025,CUST-1053,Priya Menon,Small Business,West,Madhya Pradesh,Indore,Furniture,Chairs,Prime Chairs 196,Standard Class,5,352.86,0,0,1764.3,1332.49,1764.3,431.81,0.244748626,3,August,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10389,5/13/2024,5/18/2024,CUST-1457,Isha Nair,Small Business,West,Gujarat,Ahmedabad,Furniture,Chairs,Elite Chairs 639,Standard Class,3,3128.59,0,0,9385.77,6872.44,9385.77,2513.33,0.267780907,5,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10390,4/5/2024,4/13/2024,CUST-3930,Diya Patel,Corporate,West,Gujarat,Ahmedabad,Technology,Machines,Elite Machines 563,Second Class,5,1937.54,0.2,0.2,7750.16,5434.3,7750.16,2315.86,0.298814476,8,April,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10391,11/6/2024,11/11/2024,CUST-7853,Isha Nair,Consumer,West,Gujarat,Ahmedabad,Furniture,Furnishings,Pro Furnishings 281,Standard Class,4,1917.26,0.2,0.2,6135.23,3439.79,6135.232,2695.442,0.439338235,5,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10392,2/14/2025,2/14/2025,CUST-2267,Diya Patel,Consumer,South,Karnataka,Bengaluru,Office Supplies,Storage,Eco Storage 285,First Class,1,714.43,0,0,714.43,565.44,714.43,148.99,0.208543874,0,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10393,2/19/2024,2/22/2024,CUST-6866,Aditi Sen,Small Business,South,Kerala,Kochi,Furniture,Furnishings,Classic Furnishings 746,Same Day,9,4053.01,0,0,36477.09,24525.48,36477.09,11951.61,0.327647024,3,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10394,8/23/2024,8/29/2024,CUST-3160,Mira Das,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Labels,Eco Labels 815,Same Day,2,1936.91,0.05,0.05,3680.13,2967.46,3680.129,712.669,0.193653266,6,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10395,4/3/2024,4/4/2024,CUST-8444,Kabir Singh,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Prime Furnishings 879,First Class,7,3945.21,0,0,27616.47,21225.26,27616.47,6391.21,0.231427478,1,April,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10396,6/6/2024,6/7/2024,CUST-4765,Rahul Verma,Home Office,South,Tamil Nadu,Chennai,Furniture,Tables,Pro Tables 142,Same Day,7,861.91,0.05,0.05,5731.7,4115.56,5731.7015,1616.1415,0.281965399,1,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10397,4/14/2025,4/22/2025,CUST-2280,Aditi Sen,Small Business,South,Karnataka,Bengaluru,Technology,Machines,Prime Machines 267,Standard Class,2,638.73,0.05,0.05,1213.59,956.22,1213.587,257.367,0.212071322,8,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10398,6/9/2025,6/10/2025,CUST-3177,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Furniture,Tables,Eco Tables 378,Second Class,2,1731.88,0,0,3463.76,2143.74,3463.76,1320.02,0.381094533,1,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10399,7/19/2024,7/26/2024,CUST-4718,Vikram Iyer,Corporate,North,Punjab,Ludhiana,Technology,Machines,Elite Machines 523,Same Day,2,1263.65,0.2,0.2,2021.84,1355.22,2021.84,666.62,0.329709571,7,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10400,4/24/2025,4/29/2025,CUST-5647,Diya Patel,Small Business,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Elite Paper 308,Same Day,1,4358.5,0.25,0.25,3268.88,1993.74,3268.875,1275.135,0.390083744,5,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10401,6/6/2025,6/11/2025,CUST-7150,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Office Supplies,Paper,Prime Paper 851,Same Day,7,878.09,-0.1,0,5839.3,4877.38,6146.63,1269.25,0.206495267,5,June,2025,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2025-10402,3/9/2025,3/16/2025,CUST-6694,Arjun Bose,Small Business,East,Jharkhand,Ranchi,Furniture,Tables,Classic Tables 151,Same Day,3,2625.85,0,0,7877.55,5562.77,7877.55,2314.78,0.293845168,7,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10403,3/22/2024,3/22/2024,CUST-7680,Priya Menon,Small Business,South,Karnataka,Bengaluru,Furniture,Tables,Smart Tables 829,Unknown,3,1365.26,0,0,4095.78,2807.77,4095.78,1288.01,0.314472457,0,March,2024,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2024-10404,9/30/2024,10/4/2024,CUST-2700,Arjun Bose,Small Business,South,Kerala,Kochi,Office Supplies,Paper,Classic Paper 237,Same Day,5,3512.25,0.05,0.05,16683.19,10301.16,16683.1875,6382.0275,0.382542455,4,September,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10405,1/27/2024,2/3/2024,CUST-2904,Aditi Sen,Corporate,West,Rajasthan,Udaipur,Furniture,Chairs,Prime Chairs 891,Same Day,3,359.61,0,0,1078.83,926.35,1078.83,152.48,0.141338302,7,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10406,9/23/2024,9/24/2024,CUST-9961,Aditi Sen,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Max Bookcases 812,Unknown,7,3878.01,0.1,0.1,24431.46,18202.36,24431.463,6229.103,0.254962341,1,September,2024,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2025-10407,2/25/2025,2/25/2025,CUST-9909,Kabir Singh,Small Business,West,Goa,Panaji,Furniture,Furnishings,Basic Furnishings 164,Standard Class,2,3924.2,0.25,0.25,5886.3,3621.76,5886.3,2264.54,0.384713657,0,February,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10408,5/12/2024,5/13/2024,CUST-8520,Rahul Verma,Corporate,West,Goa,Panaji,Office Supplies,Labels,Smart Labels 261,Second Class,3,2644.55,0,0,7933.65,5698.42,7933.65,2235.23,0.281740435,1,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10409,8/1/2025,8/3/2025,CUST-5036,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,Max Chairs 765,First Class,4,1773.46,0,0,7093.84,4587.49,7093.84,2506.35,0.353313579,2,August,2025,Failed,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10410,2/13/2025,2/15/2025,CUST-7721,Karan Malhotra,Consumer,East,Assam,Guwahati,Technology,Accessories,Pro Accessories 686,Same Day,1,3025.46,0.25,0.25,2269.1,1593.59,2269.095,675.505,0.297697981,2,February,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10411,4/12/2024,4/20/2024,CUST-9495,Diya Patel,Consumer,West,Goa,Panaji,Furniture,Tables,Smart Tables 100,First Class,9,1302.61,0.2,0.2,9378.79,6774.48,9378.792,2604.312,0.277680964,8,April,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
